scenario,scenario_label,period,group,variable,value
high_phi_pi,Сильная реакция на инфляцию,47,wealthy_htm,consumption,0.012702959059626855
high_phi_pi,Сильная реакция на инфляцию,48,wealthy_htm,consumption,0.012084537483070736
high_phi_pi,Сильная реакция на инфляцию,49,wealthy_htm,consumption,0.011474149000073208
high_phi_pi,Сильная реакция на инфляцию,50,wealthy_htm,consumption,0.010844054722779576
high_phi_pi,Сильная реакция на инфляцию,51,wealthy_htm,consumption,0.01015970578214611
high_phi_pi,Сильная реакция на инфляцию,52,wealthy_htm,consumption,0.009380617333220802
high_phi_pi,Сильная реакция на инфляцию,53,wealthy_htm,consumption,0.008462694198572908
high_phi_pi,Сильная реакция на инфляцию,54,wealthy_htm,consumption,0.007362410474649849
high_phi_pi,Сильная реакция на инфляцию,55,wealthy_htm,consumption,0.006043111685596914
high_phi_pi,Сильная реакция на инфляцию,56,wealthy_htm,consumption,0.004483448863365227
high_phi_pi,Сильная реакция на инфляцию,57,wealthy_htm,consumption,0.002687582074412752
high_phi_pi,Сильная реакция на инфляцию,58,wealthy_htm,consumption,0.0006963527887212733
high_phi_pi,Сильная реакция на инфляцию,59,wealthy_htm,consumption,-0.0014021276776736674
high_phi_pi,Сильная реакция на инфляцию,0,high_liquid,consumption,-0.10396233218396675
high_phi_pi,Сильная реакция на инфляцию,1,high_liquid,consumption,-0.2840748246426135
high_phi_pi,Сильная реакция на инфляцию,2,high_liquid,consumption,-0.49175738807449965
high_phi_pi,Сильная реакция на инфляцию,3,high_liquid,consumption,-0.5890621774507226
high_phi_pi,Сильная реакция на инфляцию,4,high_liquid,consumption,-0.6135792869027048
high_phi_pi,Сильная реакция на инфляцию,5,high_liquid,consumption,-0.5987095019074381
high_phi_pi,Сильная реакция на инфляцию,6,high_liquid,consumption,-0.5634934877578892
high_phi_pi,Сильная реакция на инфляцию,7,high_liquid,consumption,-0.5192545297594469
high_phi_pi,Сильная реакция на инфляцию,8,high_liquid,consumption,-0.472787418819501
high_phi_pi,Сильная реакция на инфляцию,9,high_liquid,consumption,-0.4277586606354169
high_phi_pi,Сильная реакция на инфляцию,10,high_liquid,consumption,-0.3858979761565844
high_phi_pi,Сильная реакция на инфляцию,11,high_liquid,consumption,-0.3478262293007031
high_phi_pi,Сильная реакция на инфляцию,12,high_liquid,consumption,-0.31358809163274476
high_phi_pi,Сильная реакция на инфляцию,13,high_liquid,consumption,-0.28295776975582415
high_phi_pi,Сильная реакция на инфляцию,14,high_liquid,consumption,-0.2556032689982427
high_phi_pi,Сильная реакция на инфляцию,15,high_liquid,consumption,-0.23116945866987454
high_phi_pi,Сильная реакция на инфляцию,16,high_liquid,consumption,-0.20931687410323507
high_phi_pi,Сильная реакция на инфляцию,17,high_liquid,consumption,-0.18973741638530628
high_phi_pi,Сильная реакция на инфляцию,18,high_liquid,consumption,-0.17215856778940986
high_phi_pi,Сильная реакция на инфляцию,19,high_liquid,consumption,-0.15634228785597148
high_phi_pi,Сильная реакция на инфляцию,20,high_liquid,consumption,-0.14208174979158145
high_phi_pi,Сильная реакция на инфляцию,21,high_liquid,consumption,-0.12919746655581207
high_phi_pi,Сильная реакция на инфляцию,22,high_liquid,consumption,-0.11753351569538034
high_phi_pi,Сильная реакция на инфляцию,23,high_liquid,consumption,-0.10695414694365639
high_phi_pi,Сильная реакция на инфляцию,24,high_liquid,consumption,-0.09734085091596727
high_phi_pi,Сильная реакция на инфляцию,25,high_liquid,consumption,-0.08858987436462026
high_phi_pi,Сильная реакция на инфляцию,26,high_liquid,consumption,-0.08061013138559162
high_phi_pi,Сильная реакция на инфляцию,27,high_liquid,consumption,-0.07332145065697511
high_phi_pi,Сильная реакция на инфляцию,28,high_liquid,consumption,-0.06665310122918604
high_phi_pi,Сильная реакция на инфляцию,29,high_liquid,consumption,-0.06054254595439811
high_phi_pi,Сильная реакция на инфляцию,30,high_liquid,consumption,-0.054934378554758155
high_phi_pi,Сильная реакция на инфляцию,31,high_liquid,consumption,-0.04977940622783876
high_phi_pi,Сильная реакция на инфляцию,32,high_liquid,consumption,-0.045033843703863895
high_phi_pi,Сильная реакция на инфляцию,33,high_liquid,consumption,-0.040658587309092435
high_phi_pi,Сильная реакция на инфляцию,34,high_liquid,consumption,-0.036618538689255076
high_phi_pi,Сильная реакция на инфляцию,35,high_liquid,consumption,-0.03288194863367481
high_phi_pi,Сильная реакция на инфляцию,36,high_liquid,consumption,-0.029419752234114003
