scenario,scenario_label,period,group,variable,value
high_phi_pi,Сильная реакция на инфляцию,11,wealthy_htm,disposable_income,0.03877064778477658
high_phi_pi,Сильная реакция на инфляцию,12,wealthy_htm,disposable_income,0.03633604147614133
high_phi_pi,Сильная реакция на инфляцию,13,wealthy_htm,disposable_income,0.03507094175177743
high_phi_pi,Сильная реакция на инфляцию,14,wealthy_htm,disposable_income,0.03428566968478757
high_phi_pi,Сильная реакция на инфляцию,15,wealthy_htm,disposable_income,0.0336310486066261
high_phi_pi,Сильная реакция на инфляцию,16,wealthy_htm,disposable_income,0.03294136649281943
high_phi_pi,Сильная реакция на инфляцию,17,wealthy_htm,disposable_income,0.03214848910877069
high_phi_pi,Сильная реакция на инфляцию,18,wealthy_htm,disposable_income,0.03123492096830146
high_phi_pi,Сильная реакция на инфляцию,19,wealthy_htm,disposable_income,0.03020820562959632
high_phi_pi,Сильная реакция на инфляцию,20,wealthy_htm,disposable_income,0.029087044555057666
high_phi_pi,Сильная реакция на инфляцию,21,wealthy_htm,disposable_income,0.027893873341170456
high_phi_pi,Сильная реакция на инфляцию,22,wealthy_htm,disposable_income,0.02665100777254307
high_phi_pi,Сильная реакция на инфляцию,23,wealthy_htm,disposable_income,0.02537876343570776
high_phi_pi,Сильная реакция на инфляцию,24,wealthy_htm,disposable_income,0.024094658256623065
high_phi_pi,Сильная реакция на инфляцию,25,wealthy_htm,disposable_income,0.022813196855100516
high_phi_pi,Сильная реакция на инфляцию,26,wealthy_htm,disposable_income,0.021545954112030818
high_phi_pi,Сильная реакция на инфляцию,27,wealthy_htm,disposable_income,0.02030180134031064
high_phi_pi,Сильная реакция на инфляцию,28,wealthy_htm,disposable_income,0.019087193369077604
high_phi_pi,Сильная реакция на инфляцию,29,wealthy_htm,disposable_income,0.01790648110966114
high_phi_pi,Сильная реакция на инфляцию,30,wealthy_htm,disposable_income,0.01676224451320789
high_phi_pi,Сильная реакция на инфляцию,31,wealthy_htm,disposable_income,0.015655661061213202
high_phi_pi,Сильная реакция на инфляцию,32,wealthy_htm,disposable_income,0.014586939236175156
high_phi_pi,Сильная реакция на инфляцию,33,wealthy_htm,disposable_income,0.013555854525586362
high_phi_pi,Сильная реакция на инфляцию,34,wealthy_htm,disposable_income,0.012562428132988811
high_phi_pi,Сильная реакция на инфляцию,35,wealthy_htm,disposable_income,0.011607782323290183
high_phi_pi,Сильная реакция на инфляцию,36,wealthy_htm,disposable_income,0.010695189282219025
high_phi_pi,Сильная реакция на инфляцию,37,wealthy_htm,disposable_income,0.00983129754323445
high_phi_pi,Сильная реакция на инфляцию,38,wealthy_htm,disposable_income,0.009027468154175768
high_phi_pi,Сильная реакция на инфляцию,39,wealthy_htm,disposable_income,0.008301077579702417
high_phi_pi,Сильная реакция на инфляцию,40,wealthy_htm,disposable_income,0.007676544059051508
high_phi_pi,Сильная реакция на инфляцию,41,wealthy_htm,disposable_income,0.007185710486532161
high_phi_pi,Сильная реакция на инфляцию,42,wealthy_htm,disposable_income,0.006867076756879419
high_phi_pi,Сильная реакция на инфляцию,43,wealthy_htm,disposable_income,0.006763233400089965
high_phi_pi,Сильная реакция на инфляцию,44,wealthy_htm,disposable_income,0.006915733152838587
high_phi_pi,Сильная реакция на инфляцию,45,wealthy_htm,disposable_income,0.007356588656291984
high_phi_pi,Сильная реакция на инфляцию,46,wealthy_htm,disposable_income,0.008095660147614224
high_phi_pi,Сильная реакция на инфляцию,47,wealthy_htm,disposable_income,0.009103471749880899
high_phi_pi,Сильная реакция на инфляцию,48,wealthy_htm,disposable_income,0.01028955871776906
high_phi_pi,Сильная реакция на инфляцию,49,wealthy_htm,disposable_income,0.011477401730295097
high_phi_pi,Сильная реакция на инфляцию,50,wealthy_htm,disposable_income,0.012378448767912414
high_phi_pi,Сильная реакция на инфляцию,51,wealthy_htm,disposable_income,0.012569745028862572
high_phi_pi,Сильная реакция на инфляцию,52,wealthy_htm,disposable_income,0.011482332632698579
high_phi_pi,Сильная реакция на инфляцию,53,wealthy_htm,disposable_income,0.00841081701694313
high_phi_pi,Сильная реакция на инфляцию,54,wealthy_htm,disposable_income,0.0025581836851354227
high_phi_pi,Сильная реакция на инфляцию,55,wealthy_htm,disposable_income,-0.0068662293610524654
high_phi_pi,Сильная реакция на инфляцию,56,wealthy_htm,disposable_income,-0.020474302363804528
high_phi_pi,Сильная реакция на инфляцию,57,wealthy_htm,disposable_income,-0.038428880425459354
high_phi_pi,Сильная реакция на инфляцию,58,wealthy_htm,disposable_income,-0.06005297427086053
high_phi_pi,Сильная реакция на инфляцию,59,wealthy_htm,disposable_income,-0.08330091206093207
high_phi_pi,Сильная реакция на инфляцию,0,high_liquid,labor_income,-0.7743385812941939
high_phi_pi,Сильная реакция на инфляцию,1,high_liquid,labor_income,-1.0996830709364804
high_phi_pi,Сильная реакция на инфляцию,2,high_liquid,labor_income,-0.8893955966204407
high_phi_pi,Сильная реакция на инфляцию,3,high_liquid,labor_income,-0.7660699353539677
high_phi_pi,Сильная реакция на инфляцию,4,high_liquid,labor_income,-0.671809194369102
high_phi_pi,Сильная реакция на инфляцию,5,high_liquid,labor_income,-0.5919014385776047
high_phi_pi,Сильная реакция на инфляцию,6,high_liquid,labor_income,-0.52088740017478
high_phi_pi,Сильная реакция на инфляцию,7,high_liquid,labor_income,-0.45729886985796964
high_phi_pi,Сильная реакция на инфляцию,8,high_liquid,labor_income,-0.40098762310285924
high_phi_pi,Сильная реакция на инфляцию,9,high_liquid,labor_income,-0.3516973396848682
high_phi_pi,Сильная реакция на инфляцию,10,high_liquid,labor_income,-0.3088796487424143
high_phi_pi,Сильная реакция на инфляцию,11,high_liquid,labor_income,-0.2718007441618263
high_phi_pi,Сильная реакция на инфляцию,12,high_liquid,labor_income,-0.23968826748127048
high_phi_pi,Сильная реакция на инфляцию,13,high_liquid,labor_income,-0.21181880744114048
high_phi_pi,Сильная реакция на инфляцию,14,high_liquid,labor_income,-0.18755513953984784
high_phi_pi,Сильная реакция на инфляцию,15,high_liquid,labor_income,-0.166354017021591
high_phi_pi,Сильная реакция на инфляцию,16,high_liquid,labor_income,-0.14775980574584768
high_phi_pi,Сильная реакция на инфляцию,17,high_liquid,labor_income,-0.13139282127541252
high_phi_pi,Сильная реакция на инфляцию,18,high_liquid,labor_income,-0.11693683331240583
high_phi_pi,Сильная реакция на инфляцию,19,high_liquid,labor_income,-0.10412767867371975
high_phi_pi,Сильная реакция на инфляцию,20,high_liquid,labor_income,-0.09274362117724538
high_phi_pi,Сильная реакция на инфляцию,21,high_liquid,labor_income,-0.08259748989965092
high_phi_pi,Сильная реакция на инфляцию,22,high_liquid,labor_income,-0.07353038535748022
high_phi_pi,Сильная реакция на инфляцию,23,high_liquid,labor_income,-0.06540667815103324
high_phi_pi,Сильная реакция на инфляцию,24,high_liquid,labor_income,-0.05811003585514217
high_phi_pi,Сильная реакция на инфляцию,25,high_liquid,labor_income,-0.05154025383338506
high_phi_pi,Сильная реакция на инфляцию,26,high_liquid,labor_income,-0.045610709587485206
high_phi_pi,Сильная реакция на инфляцию,27,high_liquid,labor_income,-0.04024630001357932
high_phi_pi,Сильная реакция на инфляцию,28,high_liquid,labor_income,-0.03538175315048019
high_phi_pi,Сильная реакция на инфляцию,29,high_liquid,labor_income,-0.030960230121012677
high_phi_pi,Сильная реакция на инфляцию,30,high_liquid,labor_income,-0.026932150647512636
high_phi_pi,Сильная реакция на инфляцию,31,high_liquid,labor_income,-0.023254186767246672
high_phi_pi,Сильная реакция на инфляцию,32,high_liquid,labor_income,-0.019888377124014502
high_phi_pi,Сильная реакция на инфляцию,33,high_liquid,labor_income,-0.016801317641597143
high_phi_pi,Сильная реакция на инфляцию,34,high_liquid,labor_income,-0.013963387148003648
high_phi_pi,Сильная реакция на инфляцию,35,high_liquid,labor_income,-0.01134796773545782
