scenario,scenario_label,period,variable,value,raw_deviation,units
low_phi_y,Слабая реакция на выпуск,31,N,0.006027849421053055,6.027849421053055e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,32,N,0.0056847424546591085,5.6847424546591085e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,33,N,0.005374755899745232,5.3747558997452316e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,34,N,0.005095810830435532,5.095810830435532e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,35,N,0.004846157617000024,4.846157617000024e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,36,N,0.004624427904897921,4.624427904897921e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,37,N,0.004429699908037321,4.429699908037321e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,38,N,0.00426157577968489,4.2615757796848897e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,39,N,0.004120267006424427,4.120267006424427e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,40,N,0.004006678734280733,4.006678734280733e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,41,N,0.0039224767424128615,3.9224767424128615e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,42,N,0.003870110613801714,3.870110613801714e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,43,N,0.0038527530816789834,3.8527530816789834e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,44,N,0.003874098619705002,3.874098619705002e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,45,N,0.003937944031151552,3.937944031151552e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,46,N,0.0040474523531841555,4.0474523531841555e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,47,N,0.004203980786665618,4.2039807866656176e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,48,N,0.00440534009804594,4.40534009804594e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,49,N,0.004643355652511616,4.643355652511616e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,50,N,0.004900634236282286,4.900634236282286e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,51,N,0.005146528120358873,5.146528120358873e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,52,N,0.0053324616325456375,5.3324616325456375e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,53,N,0.0053870890452722975,5.3870890452722975e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,54,N,0.005212240699692394,5.212240699692394e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,55,N,0.0046813405601087155,4.6813405601087155e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,56,N,0.0036429749766364594,3.6429749766364594e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,57,N,0.0019335282964272338,1.9335282964272338e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,58,N,-0.0005958607526612703,-5.9586075266127025e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,59,N,-0.004031702670570514,-4.031702670570514e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,0,w,-0.07443592592782791,-0.0004912771111236642,% отклонения
low_phi_y,Слабая реакция на выпуск,1,w,-0.06337474047528889,-0.00041827328713690663,% отклонения
low_phi_y,Слабая реакция на выпуск,2,w,-0.05268085437064001,-0.00034769363884622407,% отклонения
low_phi_y,Слабая реакция на выпуск,3,w,-0.04354719104805776,-0.0002874114609171812,% отклонения
low_phi_y,Слабая реакция на выпуск,4,w,-0.03616763407660424,-0.000238706384905588,% отклонения
low_phi_y,Слабая реакция на выпуск,5,w,-0.030330932233318057,-0.00020018415273989919,% отклонения
low_phi_y,Слабая реакция на выпуск,6,w,-0.02572122932695217,-0.00016976011355788432,% отклонения
low_phi_y,Слабая реакция на выпуск,7,w,-0.022040707864562713,-0.00014546867190611391,% отклонения
low_phi_y,Слабая реакция на выпуск,8,w,-0.01904869902479684,-0.00012572141356365915,% отклонения
low_phi_y,Слабая реакция на выпуск,9,w,-0.01656473581685669,-0.00010932725639125417,% отклонения
low_phi_y,Слабая реакция на выпуск,10,w,-0.014458812704919383,-9.542816385246794e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,11,w,-0.012639076740452176,-8.341790648698437e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,12,w,-0.011041011030700905,-7.287067280262597e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,13,w,-0.009619125711413764,-6.348622969533084e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,14,w,-0.008340989555265384,-5.505053106475154e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,15,w,-0.0071830953476299765,-4.7408429294357845e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,16,w,-0.006128048105846171,-4.0445117498584724e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,17,w,-0.0051626664788184074,-3.407359876020149e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,18,w,-0.004276700311791062,-2.822622205782101e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,19,w,-0.0034619601381569937,-2.284893691183616e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,20,w,-0.002711722065016304,-1.789736562910761e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,21,w,-0.002020317850621775,-1.3334097814103716e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,22,w,-0.001382850607993019,-9.126814012753925e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,23,w,-0.0007949964536811192,-5.246976594295387e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,24,w,-0.0002528652595870176,-1.668910713274316e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,25,w,0.0002470980295340895,1.6308469949249908e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,26,w,0.0007081846221918594,4.674018506466272e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,27,w,0.0011334751974850833,7.48093630340155e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,28,w,0.0015258824871727016,1.007082441533983e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,29,w,0.0018881887130206023,1.2462045505935974e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,30,w,0.002223082381204442,1.467234371594932e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,31,w,0.002533198145008976,1.6719107757059244e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,32,w,0.0028211627421558536,1.8619674098228635e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,33,w,0.0030896492228115924,2.0391684870556512e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,34,w,0.0033414405531418693,2.205350765073634e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,35,w,0.003579501962254,2.3624712950876402e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,36,w,0.003807058750840831,2.5126587755549485e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,37,w,0.004027672352514185,2.658263752659362e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,38,w,0.004245301824423121,2.80189920411926e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,39,w,0.004464330330518272,2.9464580181420598e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,40,w,0.004689526315464102,3.095087368206308e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,41,w,0.00492589706302068,3.251092061593649e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,42,w,0.0051783787934326815,3.41773000366557e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,43,w,0.005451293866081697,3.59785395161392e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,44,w,0.0057474948514217574,3.79334660193836e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,45,w,0.006067111970172828,4.004293900314067e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,46,w,0.006405832182047048,4.2278492401510514e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,47,w,0.006752676036619675,4.4567661841689853e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,48,w,0.007087317887155439,4.6776298055225893e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,49,w,0.007377137113635885,4.868910494999684e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,50,w,0.007574419376999703,4.9991167888198044e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,51,w,0.007614479759584908,5.0255566413260396e-05,% отклонения
